timestamp, utilization.gpu [%], memory.used [MiB], memory.free [MiB], temperature.gpu
2026/03/16 20:54:49.786, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 20:54:49.787, 16 %, 93703 MiB, 1617 MiB, 53
2026/03/16 20:54:49.787, 85 %, 10079 MiB, 85241 MiB, 43
2026/03/16 20:55:49.788, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 20:55:49.788, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 20:55:49.789, [N/A], 93 MiB, 80987 MiB, 28
2026/03/16 20:55:49.790, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 20:55:49.790, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 20:55:49.791, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 20:55:49.791, 11 %, 93703 MiB, 1617 MiB, 53
2026/03/16 20:55:49.791, 82 %, 10079 MiB, 85241 MiB, 43
2026/03/16 20:56:49.792, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 20:56:49.793, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 20:56:49.793, [N/A], 93 MiB, 80987 MiB, 28
2026/03/16 20:56:49.794, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 20:56:49.795, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 20:56:49.795, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 20:56:49.795, 38 %, 93703 MiB, 1617 MiB, 47
2026/03/16 20:56:49.795, 60 %, 10079 MiB, 85241 MiB, 42
2026/03/16 20:57:49.796, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 20:57:49.797, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 20:57:49.797, [N/A], 93 MiB, 80987 MiB, 28
2026/03/16 20:57:49.798, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 20:57:49.799, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 20:57:49.799, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 20:57:49.799, 1 %, 93703 MiB, 1617 MiB, 44
2026/03/16 20:57:49.799, 87 %, 10079 MiB, 85241 MiB, 44
2026/03/16 20:58:49.800, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 20:58:49.801, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 20:58:49.801, [N/A], 93 MiB, 80987 MiB, 29
2026/03/16 20:58:49.802, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 20:58:49.802, [N/A], 68 MiB, 95252 MiB, 31
2026/03/16 20:58:49.803, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 20:58:49.803, 50 %, 93703 MiB, 1617 MiB, 49
2026/03/16 20:58:49.803, 82 %, 10079 MiB, 85241 MiB, 44
2026/03/16 20:59:49.804, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 20:59:49.805, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 20:59:49.806, [N/A], 93 MiB, 80987 MiB, 29
2026/03/16 20:59:49.806, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 20:59:49.807, [N/A], 68 MiB, 95252 MiB, 31
2026/03/16 20:59:49.807, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 20:59:49.807, 100 %, 93723 MiB, 1597 MiB, 56
2026/03/16 20:59:49.807, 80 %, 10079 MiB, 85241 MiB, 44
2026/03/16 21:00:49.808, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:00:49.809, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:00:49.810, [N/A], 93 MiB, 80987 MiB, 29
2026/03/16 21:00:49.810, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:00:49.811, [N/A], 68 MiB, 95252 MiB, 31
2026/03/16 21:00:49.811, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 21:00:49.811, 100 %, 93703 MiB, 1617 MiB, 56
2026/03/16 21:00:49.812, 71 %, 10079 MiB, 85241 MiB, 43
2026/03/16 21:01:49.812, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:01:49.813, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:01:49.813, [N/A], 93 MiB, 80987 MiB, 29
2026/03/16 21:01:49.814, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:01:49.815, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 21:01:49.815, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 21:01:49.815, 36 %, 93703 MiB, 1617 MiB, 53
2026/03/16 21:01:49.815, 62 %, 10079 MiB, 85241 MiB, 43
2026/03/16 21:02:49.816, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:02:49.817, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:02:49.818, [N/A], 93 MiB, 80987 MiB, 28
2026/03/16 21:02:49.818, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:02:49.819, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 21:02:49.820, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:02:49.820, 28 %, 93723 MiB, 1597 MiB, 52
2026/03/16 21:02:49.820, 32 %, 10079 MiB, 85241 MiB, 42
2026/03/16 21:03:49.820, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:03:49.821, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:03:49.822, [N/A], 93 MiB, 80987 MiB, 28
2026/03/16 21:03:49.822, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:03:49.823, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 21:03:49.824, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:03:49.824, 81 %, 93703 MiB, 1617 MiB, 55
2026/03/16 21:03:49.824, 80 %, 10079 MiB, 85241 MiB, 44
2026/03/16 21:04:49.825, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:04:49.825, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:04:49.826, [N/A], 93 MiB, 80987 MiB, 29
2026/03/16 21:04:49.826, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:04:49.827, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 21:04:49.827, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 21:04:49.827, 100 %, 93703 MiB, 1617 MiB, 57
2026/03/16 21:04:49.827, 82 %, 10079 MiB, 85241 MiB, 44
2026/03/16 21:05:49.829, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:05:49.829, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:05:49.830, [N/A], 93 MiB, 80987 MiB, 29
2026/03/16 21:05:49.830, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:05:49.831, [N/A], 68 MiB, 95252 MiB, 31
2026/03/16 21:05:49.832, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 21:05:49.832, 100 %, 93723 MiB, 1597 MiB, 57
2026/03/16 21:05:49.832, 87 %, 10079 MiB, 85241 MiB, 44
2026/03/16 21:06:49.832, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:06:49.833, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:06:49.833, [N/A], 93 MiB, 80987 MiB, 29
2026/03/16 21:06:49.834, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:06:49.835, [N/A], 68 MiB, 95252 MiB, 31
2026/03/16 21:06:49.835, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 21:06:49.835, 100 %, 93703 MiB, 1617 MiB, 56
2026/03/16 21:06:49.835, 70 %, 10079 MiB, 85241 MiB, 41
2026/03/16 21:07:49.836, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:07:49.837, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:07:49.838, [N/A], 93 MiB, 80987 MiB, 29
2026/03/16 21:07:49.838, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:07:49.839, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 21:07:49.839, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 21:07:49.839, 39 %, 93703 MiB, 1617 MiB, 52
2026/03/16 21:07:49.839, 56 %, 10079 MiB, 85241 MiB, 43
2026/03/16 21:08:49.840, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:08:49.841, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:08:49.842, [N/A], 93 MiB, 80987 MiB, 28
2026/03/16 21:08:49.842, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:08:49.843, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 21:08:49.843, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:08:49.843, 22 %, 93719 MiB, 1601 MiB, 52
2026/03/16 21:08:49.843, 54 %, 10079 MiB, 85241 MiB, 44
2026/03/16 21:09:49.844, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:09:49.845, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:09:49.846, [N/A], 93 MiB, 80987 MiB, 28
2026/03/16 21:09:49.846, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:09:49.847, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 21:09:49.847, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:09:49.847, 100 %, 93703 MiB, 1617 MiB, 56
2026/03/16 21:09:49.847, 86 %, 10079 MiB, 85241 MiB, 43
2026/03/16 21:10:49.848, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:10:49.849, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:10:49.850, [N/A], 93 MiB, 80987 MiB, 29
2026/03/16 21:10:49.850, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:10:49.851, [N/A], 68 MiB, 95252 MiB, 31
2026/03/16 21:10:49.852, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 21:10:49.852, 99 %, 93703 MiB, 1617 MiB, 57
2026/03/16 21:10:49.852, 69 %, 10079 MiB, 85241 MiB, 43
2026/03/16 21:11:49.852, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:11:49.853, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:11:49.854, [N/A], 93 MiB, 80987 MiB, 29
2026/03/16 21:11:49.854, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:11:49.855, [N/A], 68 MiB, 95252 MiB, 31
2026/03/16 21:11:49.855, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 21:11:49.855, 3 %, 93719 MiB, 1601 MiB, 52
2026/03/16 21:11:49.855, 86 %, 10079 MiB, 85241 MiB, 44
2026/03/16 21:12:49.855, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:12:49.856, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:12:49.857, [N/A], 93 MiB, 80987 MiB, 29
2026/03/16 21:12:49.857, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:12:49.858, [N/A], 68 MiB, 95252 MiB, 31
2026/03/16 21:12:49.859, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 21:12:49.859, 11 %, 93703 MiB, 1617 MiB, 52
2026/03/16 21:12:49.859, 59 %, 10079 MiB, 85241 MiB, 43
2026/03/16 21:13:49.859, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:13:49.860, [N/A], 93 MiB, 95227 MiB, 32
2026/03/16 21:13:49.860, [N/A], 93 MiB, 80987 MiB, 28
2026/03/16 21:13:49.861, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:13:49.861, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 21:13:49.862, 0 %, 88385 MiB, 6935 MiB, 33
2026/03/16 21:13:49.862, 9 %, 93703 MiB, 1617 MiB, 46
2026/03/16 21:13:49.862, 63 %, 10079 MiB, 85241 MiB, 43
2026/03/16 21:14:49.862, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:14:49.863, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:14:49.864, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:14:49.864, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:14:49.865, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:14:49.866, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:14:49.866, 8 %, 93719 MiB, 1601 MiB, 43
2026/03/16 21:14:49.866, 61 %, 10079 MiB, 85241 MiB, 42
2026/03/16 21:15:49.866, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:15:49.867, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:15:49.868, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:15:49.868, [N/A], 93 MiB, 80987 MiB, 25
2026/03/16 21:15:49.869, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:15:49.869, 0 %, 88385 MiB, 6935 MiB, 31
2026/03/16 21:15:49.869, 100 %, 93703 MiB, 1617 MiB, 51
2026/03/16 21:15:49.869, 68 %, 10079 MiB, 85241 MiB, 41
2026/03/16 21:16:49.869, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:16:49.870, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:16:49.871, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:16:49.871, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:16:49.872, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:16:49.872, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:16:49.872, 10 %, 93703 MiB, 1617 MiB, 50
2026/03/16 21:16:49.872, 61 %, 10079 MiB, 85241 MiB, 42
2026/03/16 21:17:49.873, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:17:49.873, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:17:49.874, [N/A], 93 MiB, 80987 MiB, 28
2026/03/16 21:17:49.874, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:17:49.875, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 21:17:49.876, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:17:49.876, 1 %, 93721 MiB, 1599 MiB, 55
2026/03/16 21:17:49.876, 55 %, 10079 MiB, 85241 MiB, 42
2026/03/16 21:18:49.876, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:18:49.877, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:18:49.878, [N/A], 93 MiB, 80987 MiB, 28
2026/03/16 21:18:49.878, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:18:49.879, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 21:18:49.879, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:18:49.879, 7 %, 93703 MiB, 1617 MiB, 51
2026/03/16 21:18:49.879, 65 %, 10079 MiB, 85241 MiB, 42
2026/03/16 21:19:49.880, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:19:49.881, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:19:49.881, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:19:49.882, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:19:49.882, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:19:49.883, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:19:49.883, 100 %, 93703 MiB, 1617 MiB, 54
2026/03/16 21:19:49.883, 70 %, 10079 MiB, 85241 MiB, 42
2026/03/16 21:20:49.884, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:20:49.884, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:20:49.885, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:20:49.885, [N/A], 93 MiB, 80987 MiB, 25
2026/03/16 21:20:49.886, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:20:49.886, 0 %, 88385 MiB, 6935 MiB, 31
2026/03/16 21:20:49.886, 67 %, 93721 MiB, 1599 MiB, 50
2026/03/16 21:20:49.886, 61 %, 10079 MiB, 85241 MiB, 41
2026/03/16 21:21:49.886, [N/A], 93 MiB, 95227 MiB, 29
2026/03/16 21:21:49.887, [N/A], 93 MiB, 95227 MiB, 29
2026/03/16 21:21:49.888, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:21:49.888, [N/A], 93 MiB, 80987 MiB, 24
2026/03/16 21:21:49.889, [N/A], 68 MiB, 95252 MiB, 28
2026/03/16 21:21:49.890, 0 %, 88385 MiB, 6935 MiB, 31
2026/03/16 21:21:49.890, 64 %, 93703 MiB, 1617 MiB, 53
2026/03/16 21:21:49.890, 54 %, 10079 MiB, 85241 MiB, 41
2026/03/16 21:22:49.890, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:22:49.891, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:22:49.892, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:22:49.892, [N/A], 93 MiB, 80987 MiB, 25
2026/03/16 21:22:49.893, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:22:49.894, 0 %, 88385 MiB, 6935 MiB, 31
2026/03/16 21:22:49.894, 100 %, 93703 MiB, 1617 MiB, 56
2026/03/16 21:22:49.894, 71 %, 10079 MiB, 85241 MiB, 42
2026/03/16 21:23:49.894, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:23:49.895, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:23:49.896, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:23:49.896, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:23:49.897, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:23:49.897, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:23:49.897, 14 %, 93719 MiB, 1601 MiB, 51
2026/03/16 21:23:49.898, 61 %, 10079 MiB, 85241 MiB, 41
2026/03/16 21:24:49.898, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:24:49.899, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:24:49.900, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:24:49.900, [N/A], 93 MiB, 80987 MiB, 25
2026/03/16 21:24:49.901, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:24:49.901, 0 %, 88385 MiB, 6935 MiB, 31
2026/03/16 21:24:49.901, 7 %, 93703 MiB, 1617 MiB, 51
2026/03/16 21:24:49.901, 68 %, 10079 MiB, 85241 MiB, 42
2026/03/16 21:25:49.902, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:25:49.902, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:25:49.903, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:25:49.903, [N/A], 93 MiB, 80987 MiB, 25
2026/03/16 21:25:49.904, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:25:49.905, 0 %, 88385 MiB, 6935 MiB, 31
2026/03/16 21:25:49.905, 100 %, 93703 MiB, 1617 MiB, 57
2026/03/16 21:25:49.905, 79 %, 10079 MiB, 85241 MiB, 41
2026/03/16 21:26:49.905, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:26:49.906, [N/A], 93 MiB, 95227 MiB, 29
2026/03/16 21:26:49.906, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:26:49.907, [N/A], 93 MiB, 80987 MiB, 25
2026/03/16 21:26:49.907, [N/A], 68 MiB, 95252 MiB, 28
2026/03/16 21:26:49.908, 0 %, 88385 MiB, 6935 MiB, 31
2026/03/16 21:26:49.908, 100 %, 93719 MiB, 1601 MiB, 55
2026/03/16 21:26:49.908, 60 %, 10079 MiB, 85241 MiB, 41
2026/03/16 21:27:49.909, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:27:49.910, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:27:49.910, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:27:49.911, [N/A], 93 MiB, 80987 MiB, 25
2026/03/16 21:27:49.912, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:27:49.912, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:27:49.912, 100 %, 93703 MiB, 1617 MiB, 55
2026/03/16 21:27:49.912, 61 %, 10079 MiB, 85241 MiB, 41
2026/03/16 21:28:49.913, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:28:49.914, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:28:49.915, [N/A], 93 MiB, 80987 MiB, 28
2026/03/16 21:28:49.915, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:28:49.916, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 21:28:49.917, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:28:49.917, 100 %, 93703 MiB, 1617 MiB, 55
2026/03/16 21:28:49.917, 69 %, 10079 MiB, 85241 MiB, 42
2026/03/16 21:29:49.917, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:29:49.918, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:29:49.919, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:29:49.919, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:29:49.920, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:29:49.920, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:29:49.920, 0 %, 93719 MiB, 1601 MiB, 55
2026/03/16 21:29:49.920, 3 %, 10079 MiB, 85241 MiB, 41
2026/03/16 21:30:49.921, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:30:49.922, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:30:49.923, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:30:49.923, [N/A], 93 MiB, 80987 MiB, 25
2026/03/16 21:30:49.924, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:30:49.924, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:30:49.924, 31 %, 93703 MiB, 1617 MiB, 45
2026/03/16 21:30:49.924, 74 %, 10079 MiB, 85241 MiB, 42
2026/03/16 21:31:49.925, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:31:49.925, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:31:49.926, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:31:49.927, [N/A], 93 MiB, 80987 MiB, 25
2026/03/16 21:31:49.927, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:31:49.928, 0 %, 88385 MiB, 6935 MiB, 31
2026/03/16 21:31:49.928, 6 %, 93659 MiB, 1661 MiB, 44
2026/03/16 21:31:49.928, 47 %, 10079 MiB, 85241 MiB, 40
2026/03/16 21:32:49.929, [N/A], 93 MiB, 95227 MiB, 29
2026/03/16 21:32:49.930, [N/A], 93 MiB, 95227 MiB, 29
2026/03/16 21:32:49.931, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:32:49.931, [N/A], 93 MiB, 80987 MiB, 25
2026/03/16 21:32:49.932, [N/A], 68 MiB, 95252 MiB, 28
2026/03/16 21:32:49.932, 0 %, 88385 MiB, 6935 MiB, 31
2026/03/16 21:32:49.932, 100 %, 93703 MiB, 1617 MiB, 52
2026/03/16 21:32:49.932, 74 %, 10079 MiB, 85241 MiB, 41
2026/03/16 21:33:49.933, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:33:49.934, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:33:49.935, [N/A], 93 MiB, 80987 MiB, 27
2026/03/16 21:33:49.935, [N/A], 93 MiB, 80987 MiB, 25
2026/03/16 21:33:49.936, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:33:49.937, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:33:49.937, 100 %, 93703 MiB, 1617 MiB, 54
2026/03/16 21:33:49.937, 61 %, 10079 MiB, 85241 MiB, 42
2026/03/16 21:34:49.938, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:34:49.938, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:34:49.939, [N/A], 93 MiB, 80987 MiB, 28
2026/03/16 21:34:49.940, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:34:49.940, [N/A], 68 MiB, 95252 MiB, 30
2026/03/16 21:34:49.941, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:34:49.941, 100 %, 93703 MiB, 1617 MiB, 55
2026/03/16 21:34:49.941, 50 %, 10079 MiB, 85241 MiB, 42
2026/03/16 21:35:49.942, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:35:49.943, [N/A], 93 MiB, 95227 MiB, 31
2026/03/16 21:35:49.943, [N/A], 93 MiB, 80987 MiB, 28
2026/03/16 21:35:49.944, [N/A], 93 MiB, 80987 MiB, 26
2026/03/16 21:35:49.944, [N/A], 68 MiB, 95252 MiB, 29
2026/03/16 21:35:49.945, 0 %, 88385 MiB, 6935 MiB, 32
2026/03/16 21:35:49.945, 100 %, 93723 MiB, 1597 MiB, 57
2026/03/16 21:35:49.945, 61 %, 10079 MiB, 85241 MiB, 41
2026/03/16 21:36:49.945, [N/A], 93 MiB, 95227 MiB, 30
2026/03/16 21:36:49.946, [N/A], 93 MiB, 95227 MiB, 30
