timestamp, utilization.gpu [%], memory.used [MiB], memory.free [MiB], temperature.gpu
2026/03/14 21:22:11.508, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:22:11.509, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:22:11.509, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:22:11.510, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:22:11.510, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:22:11.510, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:22:11.510, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:23:11.511, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:23:11.512, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:23:11.513, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:23:11.513, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:23:11.514, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:23:11.514, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:23:11.514, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:23:11.514, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:24:11.515, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:24:11.516, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:24:11.516, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:24:11.517, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:24:11.517, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:24:11.518, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:24:11.518, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:24:11.518, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:25:11.518, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:25:11.519, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:25:11.519, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:25:11.520, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:25:11.520, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:25:11.521, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:25:11.521, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:25:11.521, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:26:11.521, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:26:11.522, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:26:11.522, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:26:11.523, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:26:11.524, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:26:11.524, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:26:11.524, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:26:11.524, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:27:11.524, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:27:11.525, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:27:11.526, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:27:11.526, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:27:11.527, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:27:11.527, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:27:11.527, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:27:11.527, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:28:11.527, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:28:11.528, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:28:11.529, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:28:11.529, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:28:11.530, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:28:11.530, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:28:11.530, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:28:11.530, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:29:11.530, [N/A], 90 MiB, 95230 MiB, 23
2026/03/14 21:29:11.531, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:29:11.532, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:29:11.532, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:29:11.533, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:29:11.533, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:29:11.533, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:29:11.534, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:30:11.534, [N/A], 90 MiB, 95230 MiB, 23
2026/03/14 21:30:11.535, [N/A], 87 MiB, 95234 MiB, 23
2026/03/14 21:30:11.536, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:30:11.536, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:30:11.537, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:30:11.537, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:30:11.537, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:30:11.538, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:31:11.538, [N/A], 90 MiB, 95230 MiB, 23
2026/03/14 21:31:11.538, [N/A], 87 MiB, 95234 MiB, 23
2026/03/14 21:31:11.539, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:31:11.540, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:31:11.540, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:31:11.541, 0 %, 0 MiB, 95320 MiB, 22
2026/03/14 21:31:11.541, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:31:11.541, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:32:11.541, [N/A], 90 MiB, 95230 MiB, 23
2026/03/14 21:32:11.542, [N/A], 87 MiB, 95234 MiB, 23
2026/03/14 21:32:11.542, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:32:11.543, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:32:11.543, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:32:11.544, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:32:11.544, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:32:11.544, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:33:11.544, [N/A], 90 MiB, 95230 MiB, 23
2026/03/14 21:33:11.545, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:33:11.546, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:33:11.546, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:33:11.547, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:33:11.547, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:33:11.547, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:33:11.548, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:34:11.548, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:34:11.548, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:34:11.549, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:34:11.550, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:34:11.550, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:34:11.551, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:34:11.551, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:34:11.551, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:35:11.551, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:35:11.552, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:35:11.553, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:35:11.553, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:35:11.554, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:35:11.554, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:35:11.554, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:35:11.554, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:36:11.555, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:36:11.555, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:36:11.556, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:36:11.557, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:36:11.557, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:36:11.558, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:36:11.558, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:36:11.558, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:37:11.558, [N/A], 90 MiB, 95230 MiB, 23
2026/03/14 21:37:11.559, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:37:11.560, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:37:11.560, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:37:11.561, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:37:11.561, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:37:11.561, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:37:11.561, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:38:11.562, [N/A], 90 MiB, 95230 MiB, 23
2026/03/14 21:38:11.563, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:38:11.563, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:38:11.564, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:38:11.564, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:38:11.565, 0 %, 0 MiB, 95320 MiB, 22
2026/03/14 21:38:11.565, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:38:11.565, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:39:11.565, [N/A], 90 MiB, 95230 MiB, 23
2026/03/14 21:39:11.566, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:39:11.567, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:39:11.567, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:39:11.568, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:39:11.568, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:39:11.569, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:39:11.569, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:40:11.569, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:40:11.570, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:40:11.570, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:40:11.571, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:40:11.572, [N/A], 58 MiB, 95262 MiB, 21
2026/03/14 21:40:11.572, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:40:11.572, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:40:11.572, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:41:11.573, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:41:11.573, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:41:11.574, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:41:11.575, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:41:11.575, [N/A], 58 MiB, 95262 MiB, 21
2026/03/14 21:41:11.576, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:41:11.576, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:41:11.576, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:42:11.576, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:42:11.577, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:42:11.578, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:42:11.578, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:42:11.579, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:42:11.579, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:42:11.579, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:42:11.580, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:43:11.580, [N/A], 90 MiB, 95230 MiB, 23
2026/03/14 21:43:11.581, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:43:11.581, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:43:11.582, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:43:11.582, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:43:11.583, 0 %, 0 MiB, 95320 MiB, 22
2026/03/14 21:43:11.583, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:43:11.583, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:44:11.584, [N/A], 90 MiB, 95230 MiB, 23
2026/03/14 21:44:11.584, [N/A], 87 MiB, 95234 MiB, 23
2026/03/14 21:44:11.585, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:44:11.586, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:44:11.586, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:44:11.587, 0 %, 0 MiB, 95320 MiB, 22
2026/03/14 21:44:11.587, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:44:11.587, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:45:11.587, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:45:11.588, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:45:11.589, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:45:11.589, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:45:11.590, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:45:11.590, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:45:11.591, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:45:11.591, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:46:11.591, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:46:11.592, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:46:11.592, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:46:11.593, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:46:11.594, [N/A], 58 MiB, 95262 MiB, 21
2026/03/14 21:46:11.594, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:46:11.594, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:46:11.594, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:47:11.595, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:47:11.596, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:47:11.596, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:47:11.597, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:47:11.597, [N/A], 58 MiB, 95262 MiB, 21
2026/03/14 21:47:11.598, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:47:11.598, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:47:11.598, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:48:11.599, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:48:11.599, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:48:11.600, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:48:11.601, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:48:11.601, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:48:11.602, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:48:11.602, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:48:11.602, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:49:11.603, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:49:11.603, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:49:11.604, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:49:11.605, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:49:11.605, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:49:11.606, 0 %, 0 MiB, 95320 MiB, 22
2026/03/14 21:49:11.606, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:49:11.606, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:50:11.606, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:50:11.607, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:50:11.608, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:50:11.608, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:50:11.609, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:50:11.610, 0 %, 0 MiB, 95320 MiB, 22
2026/03/14 21:50:11.610, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:50:11.610, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:51:11.610, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:51:11.611, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:51:11.612, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:51:11.612, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:51:11.613, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:51:11.613, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:51:11.613, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:51:11.614, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:52:11.614, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:52:11.615, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:52:11.616, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:52:11.616, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:52:11.617, [N/A], 58 MiB, 95262 MiB, 21
2026/03/14 21:52:11.617, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:52:11.617, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:52:11.617, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:53:11.618, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:53:11.619, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:53:11.619, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:53:11.620, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:53:11.621, [N/A], 58 MiB, 95262 MiB, 21
2026/03/14 21:53:11.621, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:53:11.621, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:53:11.621, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:54:11.623, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:54:11.623, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:54:11.624, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:54:11.624, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:54:11.625, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:54:11.626, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:54:11.626, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:54:11.626, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:55:11.626, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:55:11.627, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:55:11.628, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:55:11.628, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:55:11.629, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:55:11.629, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:55:11.629, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:55:11.629, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:56:11.631, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:56:11.631, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:56:11.632, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:56:11.633, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:56:11.633, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:56:11.634, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:56:11.634, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:56:11.634, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:57:11.635, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:57:11.636, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:57:11.637, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:57:11.637, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:57:11.638, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:57:11.638, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:57:11.638, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:57:11.638, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:58:11.640, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:58:11.641, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:58:11.641, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:58:11.642, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:58:11.642, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:58:11.643, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:58:11.643, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:58:11.643, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 21:59:11.645, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 21:59:11.646, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 21:59:11.647, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 21:59:11.647, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 21:59:11.648, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 21:59:11.649, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 21:59:11.649, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 21:59:11.649, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 22:00:11.651, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 22:00:11.652, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 22:00:11.652, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 22:00:11.653, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 22:00:11.654, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 22:00:11.654, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 22:00:11.654, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 22:00:11.654, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 22:01:11.657, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 22:01:11.657, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 22:01:11.658, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 22:01:11.659, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 22:01:11.659, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 22:01:11.660, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 22:01:11.660, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 22:01:11.660, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 22:02:11.662, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 22:02:11.663, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 22:02:11.663, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 22:02:11.664, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 22:02:11.665, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 22:02:11.665, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 22:02:11.665, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 22:02:11.665, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 22:03:11.667, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 22:03:11.668, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 22:03:11.669, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 22:03:11.669, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 22:03:11.670, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 22:03:11.671, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 22:03:11.671, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 22:03:11.671, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 22:04:11.672, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 22:04:11.673, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 22:04:11.673, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 22:04:11.674, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 22:04:11.674, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 22:04:11.675, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 22:04:11.675, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 22:04:11.675, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 22:05:11.677, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 22:05:11.678, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 22:05:11.679, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 22:05:11.679, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 22:05:11.680, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 22:05:11.680, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 22:05:11.680, 0 %, 0 MiB, 95320 MiB, 19
2026/03/14 22:05:11.680, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 22:06:11.681, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 22:06:11.682, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 22:06:11.683, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 22:06:11.683, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 22:06:11.684, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 22:06:11.685, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 22:06:11.685, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 22:06:11.685, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 22:07:11.686, [N/A], 90 MiB, 95230 MiB, 22
2026/03/14 22:07:11.687, [N/A], 87 MiB, 95234 MiB, 22
2026/03/14 22:07:11.687, [N/A], 87 MiB, 80993 MiB, 19
2026/03/14 22:07:11.688, [N/A], 87 MiB, 80993 MiB, 18
2026/03/14 22:07:11.688, [N/A], 58 MiB, 95262 MiB, 22
2026/03/14 22:07:11.689, 0 %, 0 MiB, 95320 MiB, 21
2026/03/14 22:07:11.689, 0 %, 0 MiB, 95320 MiB, 20
2026/03/14 22:07:11.689, 0 %, 0 MiB, 95320 MiB, 20
