timestamp, utilization.gpu [%], memory.used [MiB], memory.free [MiB], temperature.gpu
2026/03/21 02:15:53.532, [N/A], 87 MiB, 95234 MiB, 23
2026/03/21 02:15:53.534, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:15:53.535, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:15:53.537, [N/A], 58 MiB, 95262 MiB, 22
2026/03/21 02:15:53.537, 62 %, 25771 MiB, 69549 MiB, 40
2026/03/21 02:15:53.538, 97 %, 42039 MiB, 53281 MiB, 54
2026/03/21 02:15:53.539, 100 %, 89748 MiB, 5572 MiB, 42
2026/03/21 02:16:53.540, [N/A], 46550 MiB, 48771 MiB, 32
2026/03/21 02:16:53.541, [N/A], 87 MiB, 95234 MiB, 23
2026/03/21 02:16:53.542, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:16:53.542, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:16:53.543, [N/A], 58 MiB, 95262 MiB, 22
2026/03/21 02:16:53.543, 71 %, 25771 MiB, 69549 MiB, 41
2026/03/21 02:16:53.543, 96 %, 42039 MiB, 53281 MiB, 54
2026/03/21 02:16:53.543, 100 %, 89748 MiB, 5572 MiB, 42
2026/03/21 02:17:53.543, [N/A], 44870 MiB, 50451 MiB, 32
2026/03/21 02:17:53.544, [N/A], 87 MiB, 95234 MiB, 23
2026/03/21 02:17:53.545, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:17:53.545, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:17:53.546, [N/A], 58 MiB, 95262 MiB, 22
2026/03/21 02:17:53.546, 69 %, 25771 MiB, 69549 MiB, 40
2026/03/21 02:17:53.546, 97 %, 42039 MiB, 53281 MiB, 54
2026/03/21 02:17:53.546, 100 %, 89748 MiB, 5572 MiB, 42
2026/03/21 02:18:53.547, [N/A], 46550 MiB, 48771 MiB, 33
2026/03/21 02:18:53.547, [N/A], 87 MiB, 95234 MiB, 23
2026/03/21 02:18:53.548, [N/A], 87 MiB, 80993 MiB, 20
2026/03/21 02:18:53.548, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:18:53.549, [N/A], 58 MiB, 95262 MiB, 22
2026/03/21 02:18:53.549, 68 %, 25771 MiB, 69549 MiB, 40
2026/03/21 02:18:53.549, 95 %, 42039 MiB, 53281 MiB, 55
2026/03/21 02:18:53.550, 100 %, 89748 MiB, 5572 MiB, 43
2026/03/21 02:19:53.550, [N/A], 41509 MiB, 53811 MiB, 32
2026/03/21 02:19:53.551, [N/A], 87 MiB, 95234 MiB, 23
2026/03/21 02:19:53.552, [N/A], 87 MiB, 80993 MiB, 20
2026/03/21 02:19:53.552, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:19:53.553, [N/A], 58 MiB, 95262 MiB, 23
2026/03/21 02:19:53.554, 60 %, 25771 MiB, 69549 MiB, 41
2026/03/21 02:19:53.554, 54 %, 42039 MiB, 53281 MiB, 45
2026/03/21 02:19:53.554, 100 %, 89748 MiB, 5572 MiB, 43
2026/03/21 02:20:53.555, [N/A], 42768 MiB, 52553 MiB, 32
2026/03/21 02:20:53.556, [N/A], 87 MiB, 95234 MiB, 23
2026/03/21 02:20:53.557, [N/A], 87 MiB, 80993 MiB, 20
2026/03/21 02:20:53.557, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:20:53.558, [N/A], 58 MiB, 95262 MiB, 23
2026/03/21 02:20:53.558, 60 %, 25771 MiB, 69549 MiB, 40
2026/03/21 02:20:53.558, 56 %, 42039 MiB, 53281 MiB, 43
2026/03/21 02:20:53.558, 100 %, 89748 MiB, 5572 MiB, 43
2026/03/21 02:21:53.559, [N/A], 41543 MiB, 53777 MiB, 33
2026/03/21 02:21:53.559, [N/A], 87 MiB, 95234 MiB, 23
2026/03/21 02:21:53.560, [N/A], 87 MiB, 80993 MiB, 20
2026/03/21 02:21:53.561, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:21:53.561, [N/A], 58 MiB, 95262 MiB, 22
2026/03/21 02:21:53.562, 63 %, 25771 MiB, 69549 MiB, 39
2026/03/21 02:21:53.562, 97 %, 42039 MiB, 53281 MiB, 48
2026/03/21 02:21:53.562, 100 %, 89748 MiB, 5572 MiB, 42
2026/03/21 02:22:53.562, [N/A], 41527 MiB, 53793 MiB, 33
2026/03/21 02:22:53.563, [N/A], 87 MiB, 95234 MiB, 23
2026/03/21 02:22:53.574, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:22:53.579, [N/A], 87 MiB, 80993 MiB, 18
2026/03/21 02:22:53.582, [N/A], 58 MiB, 95262 MiB, 22
2026/03/21 02:22:53.587, 60 %, 25771 MiB, 69549 MiB, 38
2026/03/21 02:22:53.590, 96 %, 42039 MiB, 53281 MiB, 52
2026/03/21 02:22:53.592, 100 %, 89748 MiB, 5572 MiB, 42
2026/03/21 02:23:53.594, [N/A], 42768 MiB, 52553 MiB, 32
2026/03/21 02:23:53.595, [N/A], 87 MiB, 95234 MiB, 23
2026/03/21 02:23:53.595, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:23:53.596, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:23:53.597, [N/A], 58 MiB, 95262 MiB, 22
2026/03/21 02:23:53.597, 60 %, 25771 MiB, 69549 MiB, 38
2026/03/21 02:23:53.597, 97 %, 42039 MiB, 53281 MiB, 54
2026/03/21 02:23:53.597, 100 %, 89748 MiB, 5572 MiB, 42
2026/03/21 02:24:53.598, [N/A], 51366 MiB, 43955 MiB, 32
2026/03/21 02:24:53.598, [N/A], 87 MiB, 95234 MiB, 23
2026/03/21 02:24:53.599, [N/A], 87 MiB, 80993 MiB, 20
2026/03/21 02:24:53.599, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:24:53.600, [N/A], 58 MiB, 95262 MiB, 23
2026/03/21 02:24:53.600, 61 %, 25771 MiB, 69549 MiB, 39
2026/03/21 02:24:53.600, 96 %, 42039 MiB, 53281 MiB, 55
2026/03/21 02:24:53.600, 100 %, 89748 MiB, 5572 MiB, 43
2026/03/21 02:25:53.601, [N/A], 51170 MiB, 44151 MiB, 32
2026/03/21 02:25:53.602, [N/A], 87 MiB, 95234 MiB, 23
2026/03/21 02:25:53.602, [N/A], 87 MiB, 80993 MiB, 20
2026/03/21 02:25:53.603, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:25:53.603, [N/A], 58 MiB, 95262 MiB, 23
2026/03/21 02:25:53.604, 60 %, 25793 MiB, 69527 MiB, 39
2026/03/21 02:25:53.604, 97 %, 42039 MiB, 53281 MiB, 55
2026/03/21 02:25:53.604, 100 %, 89748 MiB, 5572 MiB, 42
2026/03/21 02:26:53.604, [N/A], 52850 MiB, 42471 MiB, 32
2026/03/21 02:26:53.605, [N/A], 87 MiB, 95234 MiB, 23
2026/03/21 02:26:53.606, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:26:53.606, [N/A], 87 MiB, 80993 MiB, 19
2026/03/21 02:26:53.607, [N/A], 58 MiB, 95262 MiB, 22
2026/03/21 02:26:53.607, 63 %, 25793 MiB, 69527 MiB, 38
2026/03/21 02:26:53.607, 96 %, 42039 MiB, 53281 MiB, 55
2026/03/21 02:26:53.607, 100 %, 89748 MiB, 5572 MiB, 42
